Id,Label,latitude,city,state,longitude,Cluster_No,PageRank,Component ID,Eccentricity,Closeness Centrality,Betweenness Centrality
"Alexandria-Bay, New-York","Alexandria-Bay, New-York",44.3358836,Alexandria-Bay,New-York,-75.9177309,0,7.867153346549567E-5,0,5.0,2.8891771682727945,0.0
"Sebastopol, California","Sebastopol, California",38.4021359,Sebastopol,California,-122.8238806,0,4.24237874905138E-4,0,4.0,2.1690140845070425,367.3125367208043
"Bandon, Oregon","Bandon, Oregon",43.1189978,Bandon,Oregon,-124.408448,0,5.044714080549893E-4,0,4.0,2.0656041512231282,4523.774175610286
"Cedar-Falls, Iowa","Cedar-Falls, Iowa",42.5348993,Cedar-Falls,Iowa,-92.4453161,0,2.756861490009042E-4,0,4.0,2.2149740548554484,684.4474941195865
"Grapevine, Texas","Grapevine, Texas",32.9342919,Grapevine,Texas,-97.0780654,0,2.4937615913567495E-4,0,4.0,2.2575982209043737,72.40084729322557
"French-Woods, New-York","French-Woods, New-York",41.9212515,French-Woods,New-York,-75.1876996,0,1.245844361399649E-4,0,5.0,3.3799110452186807,0.0
"Curlew, Washington","Curlew, Washington",48.8834681,Curlew,Washington,-118.5994651,0,1.3566760234055104E-4,0,4.0,2.6942179392142327,0.0
"Burlington, Vermont","Burlington, Vermont",44.4758825,Burlington,Vermont,-73.212072,0,3.979897048114238E-4,0,4.0,2.090808005930319,1567.9085642413313
"Towson, Maryland","Towson, Maryland",39.4014955,Towson,Maryland,-76.6019125,0,5.8854102372680106E-5,0,4.0,2.8969607116382505,0.0
"Ballston-Lake, New-York","Ballston-Lake, New-York",42.9117377,Ballston-Lake,New-York,-73.8680872,0,3.1917431399254185E-4,0,4.0,2.2346182357301707,0.0
"Boca-Raton, Florida","Boca-Raton, Florida",26.3683064,Boca-Raton,Florida,-80.1289321,0,2.138106747810378E-4,0,4.0,2.355448480355819,71.81777903418858
"Bennington, Vermont","Bennington, Vermont",42.878094,Bennington,Vermont,-73.1968001,0,7.203524860942296E-5,0,4.0,2.6063750926612306,0.0
"Lewiston, Idaho","Lewiston, Idaho",46.4004089,Lewiston,Idaho,-117.0011889,0,4.545813120772886E-4,0,4.0,2.084877687175686,771.3692329260522
"Overton, Nevada","Overton, Nevada",36.5430556,Overton,Nevada,-114.4461111,0,9.401315795036928E-5,0,4.0,2.5796886582653817,1.1528444692476376
"Lamar, Colorado","Lamar, Colorado",38.0872307,Lamar,Colorado,-102.6207496,0,2.943964017627073E-4,0,4.0,2.2186805040770943,193.82893117234076
"Vermillion, South-Dakota","Vermillion, South-Dakota",42.7794417,Vermillion,South-Dakota,-96.9292104,0,1.484694032837168E-4,0,4.0,2.2301704966641958,0.0
"Livingston, New-Jersey","Livingston, New-Jersey",40.7862871,Livingston,New-Jersey,-74.3300842,0,9.529398563900418E-5,0,4.0,2.377687175685693,0.0
"Kartchner-Caverns, Arizona","Kartchner-Caverns, Arizona",31.835857,Kartchner-Caverns,Arizona,-110.345134,0,2.78784846342507E-4,0,4.0,2.1423276501111936,15.17778211093869
"Carbondale, Colorado","Carbondale, Colorado",39.4022054,Carbondale,Colorado,-107.2111628,0,2.5556708622234865E-4,0,4.0,2.233135656041512,124.20439574429562
"Harpers-Ferry, West-Virginia","Harpers-Ferry, West-Virginia",39.3253786,Harpers-Ferry,West-Virginia,-77.7388818,0,6.09302354528732E-4,0,4.0,2.0681986656782803,4355.173733696944
"Oakhurst, California","Oakhurst, California",37.3279997,Oakhurst,California,-119.6493154,0,2.357188970463343E-4,0,4.0,2.23943661971831,416.74971904462205
"Louisville, Ohio","Louisville, Ohio",40.8372809,Louisville,Ohio,-81.2595519,4,2.2642156553989487E-4,0,4.0,2.292068198665678,0.0
"Washington, Pennsylvania","Washington, Pennsylvania",40.1367719,Washington,Pennsylvania,-80.1875065,0,2.403797616448897E-4,0,4.0,2.1275018532246106,0.0
"Silver-City, New-Mexico","Silver-City, New-Mexico",32.770075,Silver-City,New-Mexico,-108.280326,0,0.001215285414311552,0,4.0,1.9633061527057079,8399.31894958336
"Frankfort, Kentucky","Frankfort, Kentucky",38.2009055,Frankfort,Kentucky,-84.8732835,0,2.745704435792097E-4,0,4.0,2.2279466271312085,141.14763249370006
"Ghent, West-Virginia","Ghent, West-Virginia",37.6170613,Ghent,West-Virginia,-81.1148177,0,6.797533877957536E-5,0,4.0,2.7012601927353597,0.0
"Lewisville, Texas","Lewisville, Texas",33.046233,Lewisville,Texas,-96.994174,0,9.389478546308623E-5,0,4.0,2.470348406226835,0.0
"Portage, Alaska","Portage, Alaska",60.837,Portage,Alaska,-148.985,0,2.0532309619635488E-4,0,4.0,2.17939214232765,75.22285195206184
"Riddle, Oregon","Riddle, Oregon",42.9509507,Riddle,Oregon,-123.3642332,0,1.224024575692221E-4,0,4.0,2.558932542624166,0.0
"Carnation, Washington","Carnation, Washington",47.6478787,Carnation,Washington,-121.9140073,0,1.257734599895931E-4,0,5.0,3.5415122312824314,0.0
"Farmington, Pennsylvania","Farmington, Pennsylvania",39.8072982,Farmington,Pennsylvania,-79.5655972,0,1.1688297529590179E-4,0,4.0,2.3643439584877686,0.0
"North-Conway, New-Hampshire","North-Conway, New-Hampshire",44.0536805,North-Conway,New-Hampshire,-71.1284041,0,2.414856626376064E-4,0,4.0,2.2190511489992586,413.75813524798787
"Andersonville, Georgia","Andersonville, Georgia",32.1959947,Andersonville,Georgia,-84.1399085,8,1.7169885073464267E-4,0,4.0,2.53002223869533,0.0
"Redmond, Washington","Redmond, Washington",47.6739881,Redmond,Washington,-122.121512,0,1.2577345998959308E-4,0,5.0,3.5415122312824314,0.0
"Lehigh-County, Pennsylvania","Lehigh-County, Pennsylvania",40.6519679,Lehigh-County,Pennsylvania,-75.5742467,0,8.782923612680976E-5,0,4.0,2.499258710155671,0.0
"Portsmouth, New-Hampshire","Portsmouth, New-Hampshire",43.0717552,Portsmouth,New-Hampshire,-70.7625532,0,4.4468135050009005E-4,0,4.0,2.143439584877687,1451.589934445601
"Lee-Vining, California","Lee-Vining, California",37.957592,Lee-Vining,California,-119.119943,0,9.302793587056203E-4,0,4.0,1.9592290585618977,964.3016461331383
"Rutherford, California","Rutherford, California",38.4591012,Rutherford,California,-122.4225638,0,1.320234060952098E-4,0,4.0,2.3654558932542624,0.0
"Truckee, California","Truckee, California",39.327962,Truckee,California,-120.1832533,0,1.5389269869623402E-4,0,4.0,2.2865085248332098,36.898226800250825
"Peoria, Arizona","Peoria, Arizona",33.5805955,Peoria,Arizona,-112.2373779,0,1.7666407385020068E-4,0,4.0,2.2509266123054115,44.91960324675911
"Boise, Idaho","Boise, Idaho",43.6187102,Boise,Idaho,-116.2146068,0,0.0013391042262125247,0,3.0,1.928094885100074,10028.297240636653
"West-Jefferson, North-Carolina","West-Jefferson, North-Carolina",36.4037364,West-Jefferson,North-Carolina,-81.4928829,0,1.0734443610971565E-4,0,4.0,2.625648628613788,0.0
"Brighton, Colorado","Brighton, Colorado",39.9852617,Brighton,Colorado,-104.8205283,12,3.6818851367570796E-4,4,1.0,1.0,0.0
"Issaquah, Washington","Issaquah, Washington",47.5301011,Issaquah,Washington,-122.0326191,0,1.4819241827762408E-4,0,4.0,2.2850259451445516,45.94866965587772
"Yelm, Washington","Yelm, Washington",46.9420431,Yelm,Washington,-122.6059582,0,2.729251624241086E-4,0,4.0,2.1571534469977762,167.4007589169923
"Bryce, Utah","Bryce, Utah",37.6728463,Bryce,Utah,-112.1572562,0,2.126237401336065E-4,0,4.0,2.1597479614529282,52.433738307351085
"Fairport, New-York","Fairport, New-York",43.0986742,Fairport,New-York,-77.4419378,0,6.707062861564461E-5,0,4.0,2.646034099332839,0.0
"Schroon, New-York","Schroon, New-York",43.8732485,Schroon,New-York,-73.7748394,0,3.077488045647215E-4,0,4.0,2.177538917716827,0.0
"Half-Moon-Bay, California","Half-Moon-Bay, California",37.4635519,Half-Moon-Bay,California,-122.4285862,0,5.659108976168245E-4,0,4.0,2.058932542624166,1418.7884136257505
"Elko, Nevada","Elko, Nevada",40.8324211,Elko,Nevada,-115.7631232,0,2.767600268626099E-4,0,4.0,2.2149740548554484,284.1350420080363
"Wells, Nevada","Wells, Nevada",41.1115888,Wells,Nevada,-114.96449,0,4.24444596779849E-4,0,4.0,2.134173461823573,476.8095109939654
"Columbus, Ohio","Columbus, Ohio",39.9611755,Columbus,Ohio,-82.9987942,0,0.0012467754264371496,0,4.0,1.93587842846553,9127.48270212086
"Decatur, Georgia","Decatur, Georgia",33.7748275,Decatur,Georgia,-84.2963123,0,2.530814045017665E-4,0,4.0,2.323202372127502,231.38172880856195
"Arcadia, California","Arcadia, California",34.1397292,Arcadia,California,-118.0353449,0,1.428204484853622E-4,0,4.0,2.3962194217939214,0.0
"Munising, Michigan","Munising, Michigan",46.4110574,Munising,Michigan,-86.6479361,0,1.6882428824610633E-4,0,4.0,2.382134914751668,244.9982088419712
"New-Brunswick, New-Jersey","New-Brunswick, New-Jersey",40.4862157,New-Brunswick,New-Jersey,-74.4518188,0,1.0752193224163715E-4,0,4.0,2.3524833209785028,52.5743759176917
"Niles, Michigan","Niles, Michigan",41.8297694,Niles,Michigan,-86.2541768,0,1.4623949769875669E-4,0,4.0,2.353965900667161,76.52730973613335
"Deltona, Florida","Deltona, Florida",28.9005446,Deltona,Florida,-81.2636738,0,1.8555379548687E-4,0,4.0,2.467753891771683,0.0
"Winchester-Bay, Oregon","Winchester-Bay, Oregon",43.6770608,Winchester-Bay,Oregon,-124.1748369,0,1.5125130324578396E-4,0,4.0,2.2646404744255,0.0
"Bastrop, Texas","Bastrop, Texas",30.1104947,Bastrop,Texas,-97.3152701,0,2.6634655164208833E-4,0,4.0,2.1553002223869533,393.2083862680794
"Oshkosh, Wisconsin","Oshkosh, Wisconsin",44.0247062,Oshkosh,Wisconsin,-88.5426136,0,1.0607760440088182E-4,0,4.0,2.3754633061527057,83.974085469778
"Mercer-Island, Washington","Mercer-Island, Washington",47.5706548,Mercer-Island,Washington,-122.2220673,0,6.630545456714065E-5,0,4.0,2.6415863602668646,0.0
"Hampton, New-Hampshire","Hampton, New-Hampshire",42.9375932,Hampton,New-Hampshire,-70.8389219,0,6.860468112448279E-5,0,4.0,2.6026686434395847,0.0
"Green-River, Utah","Green-River, Utah",38.9955607,Green-River,Utah,-110.1596352,0,4.776870461202738E-4,0,4.0,2.136767976278725,847.8640665249226
"Soldotna, Alaska","Soldotna, Alaska",60.4877778,Soldotna,Alaska,-151.0583332,0,3.85374315753481E-4,0,4.0,2.1553002223869533,175.06369374792948
"Bryce-Canyon, Utah","Bryce-Canyon, Utah",37.6283161,Bryce-Canyon,Utah,-112.1676947,0,0.0026805945249741806,0,3.0,1.7620459599703484,27213.163723354508
"Rancho-Cordova, California","Rancho-Cordova, California",38.5890723,Rancho-Cordova,California,-121.302728,0,8.762376244468678E-5,0,4.0,2.411415863602669,0.0
"Dearborn, Michigan","Dearborn, Michigan",42.3222599,Dearborn,Michigan,-83.1763145,0,5.9148997068930556E-5,0,4.0,2.586360266864344,0.0
"Venice, California","Venice, California",33.9962144,Venice,California,-118.4688776,0,1.71451461594465E-4,0,4.0,2.238695329873981,72.13924954889995
"Jamestown, Virginia","Jamestown, Virginia",37.2082034,Jamestown,Virginia,-76.7741257,0,3.5777084315041953E-4,0,4.0,2.1219421793921422,198.64597460333624
"Bicknell, Utah","Bicknell, Utah",38.3408133,Bicknell,Utah,-111.5440702,0,1.3721732712032461E-4,0,4.0,2.2705707931801333,0.0
"Panhandle, Texas","Panhandle, Texas",35.3456038,Panhandle,Texas,-101.3804447,0,6.770748465060165E-4,0,4.0,2.0400296515937733,545.0809783461044
"Fort-Lee, New-Jersey","Fort-Lee, New-Jersey",40.8509333,Fort-Lee,New-Jersey,-73.9701381,0,2.7077034060923573E-4,0,4.0,2.1986656782802076,110.44148263702284
"New-Castle, Colorado","New-Castle, Colorado",39.5727585,New-Castle,Colorado,-107.5364443,0,1.8716749713845276E-4,0,4.0,2.4362490733876947,0.0
"Huntington-Beach, California","Huntington-Beach, California",33.660297,Huntington-Beach,California,-117.9992265,0,1.1055385595989922E-4,0,4.0,2.3402520385470718,4.564298432190818
"North-Pole, Alaska","North-Pole, Alaska",64.7511111,North-Pole,Alaska,-147.3494444,0,4.1720062377217985E-4,0,3.0,2.0744996293550777,283.4884101283533
"East-Lansing, Michigan","East-Lansing, Michigan",42.7369792,East-Lansing,Michigan,-84.4838654,0,3.658168272672863E-4,0,4.0,2.0841363973313567,2118.2974641722103
"Saco, Maine","Saco, Maine",43.5009176,Saco,Maine,-70.4428286,3,2.9060722018080487E-4,0,4.0,2.210896960711638,0.0
"Saint-Petersburg, Florida","Saint-Petersburg, Florida",27.7730556,Saint-Petersburg,Florida,-82.64,0,3.3417517004681623E-4,0,4.0,2.1660489251297257,783.5466737036991
"Canyon, Texas","Canyon, Texas",34.9803342,Canyon,Texas,-101.9188024,0,1.8723229850511804E-4,0,4.0,2.3109710896960713,36.39039841884471
"Los-Gatos, California","Los-Gatos, California",37.2358078,Los-Gatos,California,-121.9623751,0,7.974493004058086E-5,0,4.0,2.553002223869533,2.5475258722712244
"Kahoolawe, Hawaii","Kahoolawe, Hawaii",20.5580469,Kahoolawe,Hawaii,-156.6057378,0,5.878672132100756E-5,0,4.0,2.9206819866567826,0.0
"Pinedale, Wyoming","Pinedale, Wyoming",42.8661111,Pinedale,Wyoming,-109.8647222,0,1.4585511526714817E-4,0,4.0,2.6527057079318013,0.0
"Hot-Springs, Tennessee","Hot-Springs, Tennessee",35.8923253,Hot-Springs,Tennessee,-82.8290318,10,1.6117907879643626E-4,0,5.0,2.7746478873239435,0.0
"Comstock, Texas","Comstock, Texas",29.6844994,Comstock,Texas,-101.1736037,0,1.1685057201488554E-4,0,4.0,2.3691623424759083,0.0
"Salem, Virginia","Salem, Virginia",37.2934681,Salem,Virginia,-80.0547626,0,1.2565663310974533E-4,0,4.0,2.276130467012602,0.0
"Staunton, Virginia","Staunton, Virginia",38.149576,Staunton,Virginia,-79.0716958,0,2.394711666442541E-4,0,4.0,2.146034099332839,491.3389519676379
"Willmar, Minnesota","Willmar, Minnesota",45.11697,Willmar,Minnesota,-95.049988,0,2.1899879464862867E-4,0,4.0,2.6893995552260934,5401.593801127564
"Buckley, Washington","Buckley, Washington",47.1631573,Buckley,Washington,-122.0267787,0,6.690281167696504E-5,0,4.0,2.737583395107487,0.0
"Scranton, Pennsylvania","Scranton, Pennsylvania",41.408969,Scranton,Pennsylvania,-75.6624122,0,1.383359694548184E-4,0,4.0,2.5144551519644183,0.0
"De-Funiak-Springs, Florida","De-Funiak-Springs, Florida",30.7210227,De-Funiak-Springs,Florida,-86.1152184,8,4.119841708613854E-4,0,4.0,2.2160859896219423,1077.7574061236376
"Milford, Connecticut","Milford, Connecticut",41.2306979,Milford,Connecticut,-73.064036,0,1.5042207462081248E-4,0,4.0,2.1979243884358786,0.0
"Chimney-Rock, North-Carolina","Chimney-Rock, North-Carolina",35.4297285,Chimney-Rock,North-Carolina,-82.251627,0,3.2681965495046615E-4,0,4.0,2.1856931060044476,138.5454064473116
"West-Plains, Missouri","West-Plains, Missouri",36.7281154,West-Plains,Missouri,-91.8523711,0,1.5096725691540885E-4,0,4.0,2.5022238695329873,0.0
"Everett, Washington","Everett, Washington",47.9789848,Everett,Washington,-122.2020794,0,4.294588845212203E-4,0,4.0,2.12824314306894,2976.2859724568257
"Lyman, Wyoming","Lyman, Wyoming",41.327451,Lyman,Wyoming,-110.2929325,0,1.6007841277638465E-4,0,4.0,2.3728687916975537,80.46803313230049
"Cannon-Beach, Oregon","Cannon-Beach, Oregon",45.8917738,Cannon-Beach,Oregon,-123.9615274,0,5.757589403760247E-4,0,4.0,2.0437361008154187,1232.3914870626438
"Sherman-Oaks, California","Sherman-Oaks, California",34.1489719,Sherman-Oaks,California,-118.451357,0,7.357348059627996E-5,0,4.0,2.5166790214974055,0.0
"La-Grande, Oregon","La-Grande, Oregon",45.3245771,La-Grande,Oregon,-118.0877188,0,3.8645135599286795E-4,0,4.0,2.3395107487027427,898.959227515191
"Walsenburg, Colorado","Walsenburg, Colorado",37.6241793,Walsenburg,Colorado,-104.7802645,0,1.5096725691540888E-4,0,4.0,2.5022238695329873,0.0
"Glen-Rose, Texas","Glen-Rose, Texas",32.2345872,Glen-Rose,Texas,-97.7553061,0,2.9096181604140227E-4,0,4.0,2.169384729429207,0.0
"Blairsville, Georgia","Blairsville, Georgia",34.8761989,Blairsville,Georgia,-83.9582412,0,9.057752715485056E-5,0,4.0,2.433283914010378,0.8699246684481758
"Saint-Louis, Missouri","Saint-Louis, Missouri",38.6270025,Saint-Louis,Missouri,-90.1994042,0,0.0012922493779952866,0,4.0,1.9399555226093403,6598.610170072389
"Chapel-Hill, North-Carolina","Chapel-Hill, North-Carolina",35.9131996,Chapel-Hill,North-Carolina,-79.0558445,0,5.431019684006264E-4,0,4.0,2.069310600444774,1856.1317646793755
"Ypsilanti, Michigan","Ypsilanti, Michigan",42.2411499,Ypsilanti,Michigan,-83.6129939,0,2.3636116326103605E-4,0,4.0,2.24351371386212,15.3464512575264
"Big-Sky, Montana","Big-Sky, Montana",45.2846507,Big-Sky,Montana,-111.368292,0,5.711916456763E-4,0,4.0,2.033358042994811,323.3379742455246
"Wolfeboro, New-Hampshire","Wolfeboro, New-Hampshire",43.5852069,Wolfeboro,New-Hampshire,-71.2094799,0,1.1596984703350893E-4,0,4.0,2.4892512972572276,0.0
"Mexico, Missouri","Mexico, Missouri",39.1697626,Mexico,Missouri,-91.8829484,0,1.2966447056755585E-4,0,4.0,2.6934766493699036,0.0
"Pine-Island, Florida","Pine-Island, Florida",26.5957572,Pine-Island,Florida,-82.1115119,0,3.1917431399254185E-4,0,4.0,2.2346182357301707,0.0
"Manassas, Virginia","Manassas, Virginia",38.7509488,Manassas,Virginia,-77.4752667,0,9.933055647570207E-5,0,4.0,2.6868050407709414,10.912336703765469
"Rodanthe, North-Carolina","Rodanthe, North-Carolina",35.5935134,Rodanthe,North-Carolina,-75.4679358,0,3.912563370158505E-4,0,4.0,2.1567828020756115,284.15150494050835
"Clifton, Colorado","Clifton, Colorado",39.0919256,Clifton,Colorado,-108.4489784,0,1.859178636526676E-4,0,4.0,2.470348406226835,0.0
"Winston-Salem, North-Carolina","Winston-Salem, North-Carolina",36.0998596,Winston-Salem,North-Carolina,-80.244216,0,6.663496650157835E-4,0,4.0,2.005189028910304,69.38938222900259
"Santa-Clarita, California","Santa-Clarita, California",34.3916641,Santa-Clarita,California,-118.542586,0,3.16786699001364E-4,0,4.0,2.1623424759080803,198.45300427588882
"Kanab, Utah","Kanab, Utah",37.0474855,Kanab,Utah,-112.5263145,0,5.627591849214457E-4,0,4.0,2.1360266864343957,1677.482366765983
"Warrenton, Oregon","Warrenton, Oregon",46.1651049,Warrenton,Oregon,-123.9237557,0,7.888035649120148E-5,0,4.0,2.5959970348406225,0.0
"Cincinnati, Ohio","Cincinnati, Ohio",39.1031182,Cincinnati,Ohio,-84.5120196,0,0.0012443748821250188,0,4.0,1.9336545589325427,11153.840140793338
"Saint-Francisville, Louisiana","Saint-Francisville, Louisiana",30.7880721,Saint-Francisville,Louisiana,-91.3768479,0,1.7069409635132307E-4,0,4.0,2.2553743513713864,13.137599375129948
"Gaithersburg, Maryland","Gaithersburg, Maryland",39.1434406,Gaithersburg,Maryland,-77.2013705,0,1.4173954127876876E-4,0,4.0,2.3569310600444773,9.633764102276073
"Woodland-Park, Colorado","Woodland-Park, Colorado",38.9938808,Woodland-Park,Colorado,-105.0569301,0,3.289114336764039E-4,0,4.0,2.150481838398814,101.25213226486939
"Keys, Florida","Keys, Florida",24.7433195,Keys,Florida,-81.2518833,0,0.0029453787714793195,0,3.0,1.7613046701260193,53647.42070881604
"Wimberley, Texas","Wimberley, Texas",29.9974362,Wimberley,Texas,-98.0986204,0,2.2098743975351332E-4,0,4.0,2.183839881393625,0.0
"Ehrenberg, Arizona","Ehrenberg, Arizona",33.6041914,Ehrenberg,Arizona,-114.5252322,0,3.2959984941719053E-4,0,4.0,2.172720533728688,74.60305075821942
"San-Mateo, California","San-Mateo, California",37.5629917,San-Mateo,California,-122.3255254,0,3.9055449063345014E-4,0,4.0,2.1271312083024463,246.39400487667282
"Troy, New-York","Troy, New-York",42.7284117,Troy,New-York,-73.6917851,0,2.8122268689657074E-4,0,4.0,2.1508524833209783,753.7663115927967
"Lake-Tahoe, California","Lake-Tahoe, California",39.0968493,Lake-Tahoe,California,-120.0323507,0,0.0014779480202287661,0,3.0,1.8862120088954781,6450.870284433949
"Carbon-County, Pennsylvania","Carbon-County, Pennsylvania",40.901975,Carbon-County,Pennsylvania,-75.667356,0,1.0536574562103353E-4,0,4.0,2.3261675315048183,0.0
"Winter-Park, Colorado","Winter-Park, Colorado",39.8916537,Winter-Park,Colorado,-105.7630624,0,1.9863949597919033E-4,0,4.0,2.1853224610822832,37.68548379326199
"Bryce-Canyon-City, Utah","Bryce-Canyon-City, Utah",37.6283161,Bryce-Canyon-City,Utah,-112.1676947,0,3.5869184776136443E-4,0,4.0,2.176056338028169,298.7280583223131
"Portland, Maine","Portland, Maine",43.661471,Portland,Maine,-70.2553259,0,0.0011500141483321538,0,3.0,1.9466271312083026,7591.258259383159
"Natchitoches, Louisiana","Natchitoches, Louisiana",31.7607195,Natchitoches,Louisiana,-93.0862749,2,3.7120292792270666E-4,0,4.0,2.205707931801334,330.99483005186704
"Quantico, Virginia","Quantico, Virginia",38.5229229,Quantico,Virginia,-77.2900787,0,3.5181143437480153E-4,0,4.0,2.114529280948851,64.08565176364203
"Trinidad, California","Trinidad, California",41.059291,Trinidad,California,-124.1431246,0,1.4585511526714817E-4,0,4.0,2.6527057079318013,0.0
"Appomattox, Virginia","Appomattox, Virginia",37.3570894,Appomattox,Virginia,-78.8252911,0,5.316781940351016E-4,0,4.0,2.124907338769459,515.6959141293278
"DeRidder, Louisiana","DeRidder, Louisiana",30.8463055,DeRidder,Louisiana,-93.2890527,0,4.040103620780987E-4,0,4.0,2.14529280948851,531.1726219423439
"Foster-City, California","Foster-City, California",37.5585465,Foster-City,California,-122.2710788,0,2.0714836615989295E-4,0,4.0,2.210526315789474,12.799528323721416
"Vallecito, California","Vallecito, California",38.0901992,Vallecito,California,-120.4735322,0,1.2298850335438084E-4,0,4.0,2.3106004447739066,0.0
"Moline, Illinois","Moline, Illinois",41.5067003,Moline,Illinois,-90.5151342,0,1.6226521802036194E-4,0,4.0,2.3269088213491473,5.145759726061451
"Weed, California","Weed, California",41.4226498,Weed,California,-122.3861269,0,1.5475590749289349E-4,0,4.0,2.225722757598221,151.565191230107
"Pahrump, Nevada","Pahrump, Nevada",36.2082943,Pahrump,Nevada,-115.9839147,0,6.861401990264839E-4,0,4.0,2.0129725722757597,310.79969113988807
"Big-Timber, Montana","Big-Timber, Montana",45.8343543,Big-Timber,Montana,-109.9540644,0,9.405204264974126E-5,0,5.0,2.908450704225352,0.0
"Hot-Springs, South-Dakota","Hot-Springs, South-Dakota",43.431646,Hot-Springs,South-Dakota,-103.4743625,0,5.23858735298753E-4,0,4.0,2.106004447739066,774.061181306136
"Coulee-Dam, Washington","Coulee-Dam, Washington",47.9654304,Coulee-Dam,Washington,-118.9761322,0,2.0998409565512366E-4,0,4.0,2.4466271312083023,0.0
"Athens, Alabama","Athens, Alabama",34.8028661,Athens,Alabama,-86.9716741,0,1.1226682980207121E-4,0,4.0,2.6449221645663457,0.0
"White-Mountains, New-Hampshire","White-Mountains, New-Hampshire",44.1448823,White-Mountains,New-Hampshire,-71.3681406,0,5.346685565263736E-4,0,4.0,2.053743513713862,1663.6743823070924
"Oakland, California","Oakland, California",37.8043637,Oakland,California,-122.2711137,0,9.921201602328326E-4,0,4.0,1.958117123795404,2683.4485254742585
"Needham, Massachusetts","Needham, Massachusetts",42.2809285,Needham,Massachusetts,-71.2377548,0,6.778928886377804E-5,0,4.0,2.793180133432172,0.0
"Rutland, Vermont","Rutland, Vermont",43.6106237,Rutland,Vermont,-72.9726065,0,3.836229176329938E-4,0,4.0,2.1267605633802815,262.6730888065951
"Chadds-Ford, Pennsylvania","Chadds-Ford, Pennsylvania",39.8717773,Chadds-Ford,Pennsylvania,-75.5913178,0,1.804194761373196E-4,0,4.0,2.30355819125278,0.0
"Millbrae, California","Millbrae, California",37.5985468,Millbrae,California,-122.3871942,0,2.016479470846472E-4,0,4.0,2.210896960711638,0.0
"Indianapolis, Indiana","Indianapolis, Indiana",39.768403,Indianapolis,Indiana,-86.158068,0,0.0014015758379796503,0,4.0,1.9236471460340994,11810.782208840325
"Snowmass-Village, Colorado","Snowmass-Village, Colorado",39.2130418,Snowmass-Village,Colorado,-106.9378207,0,2.2474607076653904E-4,0,4.0,2.1664195700518905,7.003357045935993
"Jackson, New-Jersey","Jackson, New-Jersey",40.1080556,Jackson,New-Jersey,-74.3294444,0,9.82914894352884E-5,0,4.0,2.310229799851742,0.0
"New-Ulm, Minnesota","New-Ulm, Minnesota",44.3144394,New-Ulm,Minnesota,-94.4593018,0,6.32575884673817E-5,0,5.0,3.033358042994811,0.0
"California-City, California","California-City, California",35.125801,California-City,California,-117.9859038,0,7.177839779708747E-5,0,4.0,2.383988139362491,0.0
"Oxnard, California","Oxnard, California",34.1975048,Oxnard,California,-119.1770516,0,1.7908625402682067E-4,0,4.0,2.22646404744255,51.918178598990124
"Elma, Washington","Elma, Washington",47.0034291,Elma,Washington,-123.4087692,0,6.457785407095227E-4,0,4.0,2.0174203113417346,41.20542565934101
"Mill-Run, Pennsylvania","Mill-Run, Pennsylvania",39.9511859,Mill-Run,Pennsylvania,-79.454481,0,1.59672949942235E-4,0,4.0,2.231653076352854,0.0
"Brattleboro, Vermont","Brattleboro, Vermont",42.8509348,Brattleboro,Vermont,-72.5578619,1,4.3158482830868184E-4,0,4.0,2.1604892512972573,0.0
"Terre-Haute, Indiana","Terre-Haute, Indiana",39.4667034,Terre-Haute,Indiana,-87.4139092,0,6.0646649420335794E-5,0,5.0,3.151223128243143,0.0
"Hancock, Maryland","Hancock, Maryland",39.6989809,Hancock,Maryland,-78.1797293,0,1.1032663221025771E-4,0,4.0,2.725722757598221,0.0
"Surprise, Arizona","Surprise, Arizona",33.639099,Surprise,Arizona,-112.3957576,0,9.893682087922004E-5,0,4.0,2.416234247590808,0.0
"Wall, New-Jersey","Wall, New-Jersey",40.1606666,Wall,New-Jersey,-74.0679753,0,6.774109225119892E-5,0,4.0,2.5092661230541142,0.0
"Bandera, Texas","Bandera, Texas",29.7266131,Bandera,Texas,-99.0736462,0,2.909618160414022E-4,0,4.0,2.169384729429207,0.0
"Warm-Springs, Oregon","Warm-Springs, Oregon",44.7634519,Warm-Springs,Oregon,-121.2661625,0,1.0254399604211069E-4,0,5.0,3.126389918458117,0.0
"Wadsworth, Illinois","Wadsworth, Illinois",42.4286321,Wadsworth,Illinois,-87.9239651,0,2.198657027368414E-4,0,4.0,2.299110452186805,0.0
"Keizer, Oregon","Keizer, Oregon",44.9901194,Keizer,Oregon,-123.0262077,0,1.4316641546592202E-4,0,4.0,2.4210526315789473,0.0
"Shelburne-Falls, Massachusetts","Shelburne-Falls, Massachusetts",42.6042514,Shelburne-Falls,Massachusetts,-72.7392588,3,3.318550185425195E-4,0,4.0,2.172720533728688,280.1027093474471
"Biddeford, Maine","Biddeford, Maine",43.4925843,Biddeford,Maine,-70.4533844,0,7.10879965241086E-5,0,5.0,3.590808005930319,0.0
"Montpelier, Vermont","Montpelier, Vermont",44.2600593,Montpelier,Vermont,-72.5753869,0,2.6447700998087506E-4,0,4.0,2.1508524833209783,12.08021465492321
